kinase,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32
MAPKAPK5,0.6707926824119768,0.5615916201906339,-0.473311680268231,0.09265362254460063,0.3369307926024383,0.3366835970772534,-0.11020371599396608,0.2659099497469318,0.01272658579896735,-0.17693967941139466,-0.053596829457138305,0.02406919021523903,0.01381079627534817,-0.19870922003568642,-0.09156304762058139,0.03293946719390477,-0.07665861513793436,-0.00880438700988169,0.07290853735305701,-0.07572610323062243,0.07694160598800721,0.002867373117813563,-0.22070569010405708,-0.1336454942135028,-0.031031243743226616,-0.06691821083700195,0.05979955157216787,0.04121506439849258,0.13190778678274195,-0.12001058057991554,0.0742724601055324,-0.04659214218891975
MARK1,-1.2405157412860373,0.5317874072596053,-0.6589903653473232,-0.09517707845113564,-0.104020081477119,0.44263307727372053,0.1635909310814637,0.09688257609304013,0.01990092155492288,0.1684414808268435,-0.1093748838951163,-0.22753228578063567,0.1337278456097995,0.2917238778285582,0.10397768681242812,-0.03274612149630588,-0.057759153452711494,0.0500716899435066,0.05891079277370154,-0.02843033700258185,-0.2827677424492641,0.11594425047100117,-0.0688040505287921,-0.0031343264558785174,-0.051770260258437055,0.039246466334967076,0.032247402361792236,-0.0008916086819519614,0.017259265679556,-0.11907004335247355,0.029774212017991852,-0.03905965054967504
MARK2,-1.440378213150603,0.4709926616644712,-0.5479103900609159,-0.151346033888972,-0.14355663563717588,0.4290212290095435,0.1938137289671311,0.1274667051799037,0.0343606884716897,0.18205642347721251,-0.16672988078324258,-0.2202021252596984,0.17495211136075706,0.22380504417162614,0.131089669019422,-0.07548871758506917,-0.11630138072022474,0.03960899863473761,0.1335807163454005,-0.010495595399672162,-0.3114290046674718,0.15577841062804315,0.031050203544592436,0.031745169322353065,-0.05004383950846401,0.05039366138229105,0.048916505550794125,-0.017081830740857295,0.038279246397762035,-0.14432832697411688,0.1019475315075674,-0.09078052200843086
MARK3,-1.0373305681001497,0.508987904027777,-0.6323039890441043,-0.09912988084234943,-0.1041249685746854,0.3277498475409492,0.09359659787732076,0.07062293942613287,0.059505939868051264,0.25817703822927446,-0.08966805020692441,-0.18097667230348147,0.20644400294041357,0.29926011545652037,0.09610343346186902,-0.07507195666559517,-0.09481563291516945,0.05619104412523958,0.003782752215143887,0.02490631906353785,-0.2338985134664778,0.08559942180141415,-0.054559725923777294,0.05809012504585691,-0.03772892050857351,0.047473592520433996,0.06823927982689126,-0.0013516486775016648,-0.009442879013047648,-0.09911461079757031,0.044210292202451706,-0.02707208707640599
MARK4,-1.5879456364421518,0.5310071624571262,0.41880305958736325,-0.2655218626993029,-0.2173517959867445,0.33365358789658267,0.11559070453299641,0.04174462027583448,0.009412954684409952,0.17218409978433646,-0.1879552830814955,-0.25664448168295395,0.07956931063984866,0.24185055196606917,0.16695135370031847,-0.0007582143045119317,0.11662319061542079,0.029139018745270317,0.055856142584548636,0.08054969737740718,-0.24004086577708392,-0.02702815670576764,0.011041527349363428,0.04389571198044596,-0.0024319539201759282,0.049600302667340314,0.11403906779790318,-0.03710049719953364,-0.03255311840878471,-0.025243083545384567,0.040797959353293785,-0.10006847470929951
MASTL,-2.9936654571473387,1.0038060589497355,-0.33813672199131495,-0.23875718537699522,0.12246145689917518,-0.29213789692025766,-0.006756408453067697,-0.2626571666341636,-0.20422171558069518,0.14691147151738917,0.1696302829977911,-0.04846654025208067,0.0736703459484913,-0.30844299607060793,-0.01716077476538372,-0.07067931763678995,-0.11493243064264967,0.03511737155088885,-0.27710154756008365,-0.07583925434600206,0.0847033859302049,0.0808818445698498,0.009301778387160132,-0.08083219339633042,0.03607709226730994,-0.06881328131132874,-0.1420826424720398,0.1094420347718577,-0.2633886652031073,0.039966676319405134,-0.15514844723565285,0.04482014830589984
MELK,1.3762483985573868,-0.38914796566043036,0.28177158441843636,-0.17786118534191594,0.4849400690993323,-0.3314423864561373,-0.6945413998930411,0.17837693893209827,-0.0813323722144859,0.21712038861303973,-0.1485199758823928,-0.06700661122139444,0.33510819009807274,0.10589857992125959,0.12719504938887927,0.017043250035774494,0.15966572525890504,0.2956579786765984,0.17909018809107344,-0.11707030299254832,-0.04138442464998227,-0.004257229786793164,0.010817043865650817,-0.15717264024601435,0.022265471457115847,-0.083493426452664,0.1372641953389551,0.036690747269364665,0.0017525042525361712,0.11535686844069205,0.12156717018579784,-0.19379833233950405
MINK,0.21747211372916112,-0.9857814758723941,-0.21412799449778566,0.09306660520559841,0.06594588229831908,0.05008202804533953,0.48561888047791046,-0.19703880108488486,-0.03676040981077207,-0.26580815730202473,0.04243970595483602,0.04972914989518217,-0.3021285633701905,0.143031009800555,0.042289955517334006,-0.1603860168467293,0.2822592382175332,0.135982272430794,-0.019383817741075664,-0.07959137268674321,0.09036462068043657,-0.04174094446812189,0.003816685273488565,0.20414907017608128,0.01651656197295892,0.006233343286416459,-0.050235756518925145,-0.08304172020004588,-0.15318624553946777,-0.007993396672687381,0.012086307099415067,0.005023272320161741
MNK1,-4.429409485697517,2.416854849811078,0.14316230941883262,-0.6058871805863029,-0.4185906576163722,-0.7008777094682082,1.0773029891669657,-0.06261205947875044,0.836623743556733,-0.20439255444319662,0.6811659210638774,1.195283991320087,0.6595654757286479,-0.15034394976438126,1.2320071932262517,0.7221709487693522,0.24473672933676816,0.0778054074619887,0.1966049410726946,0.007044911629255059,0.32602079767246483,-0.103978527493194,-0.134202289891788,-0.0873696230309508,0.31451644902971493,0.13890873188787733,0.4256109722845032,0.07646893338658604,0.08074040895171214,0.07368092958002465,0.10039037902532995,0.12714906860400438
MNK2,-1.859195062810964,-0.03482069801781879,0.25924623464570445,-0.4688906824093641,0.2998161993391668,0.05646438057531368,0.18051855668538658,0.11676606809556624,0.22469165073709169,0.3039953555794634,0.20728725911102153,0.29811558981978925,-0.021124912417135315,-0.4924740678030602,-0.5287699557790125,-0.0610659540683865,-0.10680218845143336,0.0741005076005752,-0.24790071434054578,-0.15541956861048514,0.11233877984994577,0.1793757351566374,0.1993332366179124,0.16566284419521854,-0.06993586525951932,-0.03471918917184335,0.19865654645946695,-0.06526424910920543,0.005927744411903534,0.09420230810028221,0.06991917967690527,0.053909321397901645
MOK,1.3515554495567423,-0.08455330412827675,-0.12429924820596637,-0.2562363588038562,-0.20749006853097615,-0.5505722846835671,-0.27075493855356025,0.43904580186771097,-0.04355020960701822,-0.06593358752742252,-0.12092041537816159,0.060847820687301414,0.14035926044821734,-0.19696008636269435,-0.1107686536253284,-0.13445956245983404,0.10110964977260574,-0.15487680801326295,0.1316203219060219,0.06650232285066339,0.00040684655533948397,0.11563115904956855,0.06191252632074193,-0.04362197746921696,0.03765602010513227,-0.04960297416880173,0.10967890964837651,-0.04257265431528568,-0.1152303997650338,-0.0770829807246406,0.006779812806154146,0.10264472284402193
MOS,-0.9979676083471903,-0.25404032068155,0.6646534475907887,0.18749188929841187,0.27012332802044875,-0.04555728708342571,0.5011428306157916,0.3692065324833104,0.49587470773968423,0.45633601587901823,0.22432799782775176,-0.06603868601946343,0.08488488718807914,-0.42380454320871114,-0.2604600744824623,-0.21129992181432306,-0.235528512139879,-0.002972041467793829,-0.18932145724155783,-0.1035762090037943,0.1894187300701434,-0.010327654843229638,0.18133622266459973,0.10925198675564869,0.022805704195437496,0.10824400580810725,0.13169691420170931,-0.02950663755673912,-0.0513484165287811,0.0731697391716512,0.09098348068249033,0.02218538044303006
MTOR,-2.321338557348413,0.020563460790053275,-0.18856191185737528,0.800999885585129,-0.2060510372604858,0.6109485097129039,-0.4222575093290932,0.16436535101643684,0.31922457387729414,-0.19357275238426508,-0.07017904638792301,0.05683388732663009,0.07121030961364432,-0.032516072201040476,0.05907471048244739,0.06914054596615461,0.2398857167704019,0.2678376458783473,0.16199334278182992,-0.023886092862868958,0.08925489340852838,-0.18613295661950385,-0.0570833739921467,-0.001954293556331022,-0.09520080609119669,-0.04556695128453395,-0.12950511406726417,0.11344456268387003,0.04679333717316192,0.06056782097388206,0.17472610669150063,0.08970566750144522
SMMLCK,0.8832826012012195,-0.7627658117037136,-0.519445386122828,-0.10376332374759945,0.6332107473979212,0.2393675043646236,0.01153347324404899,0.23925248962274195,-0.12599034708206405,-0.2047681387282622,-0.20756857816391167,0.19213922407064277,-0.3904227586780977,-0.038316153877121006,0.09404403667995662,0.1889916782547264,-0.28258813218472456,0.03000201459167035,-0.10448609077623293,-0.32294931296471463,0.10919456418658069,0.0910446635540457,-0.11602181841768978,-0.24930413725279993,0.000716160417314475,0.18065205380639027,0.14688031025364467,-0.019730442987736935,0.027969580183502978,-0.1292152706873174,-0.049986942641316985,0.008346063294054473
SKMLCK,-1.7253186981089463,0.5815372934526614,0.11286137892038732,-0.4575164451152584,0.2773370526637164,-0.055302305741790764,0.2788998498419938,-0.19034734132037787,-0.21447803761476958,-0.12711669832519398,-0.34700594085729886,0.1899348209578678,-0.43788543548604325,-0.15648453276237037,0.16508716663468603,0.16522359106125584,-0.24078992615316694,-0.05524968238132882,0.11908392094782938,-0.13536968508254069,0.04284292486967894,0.11726360762930027,0.1358524040592767,-0.07024410981236225,-0.15684133977168266,0.04713517496607351,-0.06463658951345769,0.10620937861131809,-0.04124725603229718,-0.15806458265295426,0.009323156652892843,-0.06430365037254508
CAMLCK,0.5497795109855375,-0.788577506394104,0.24330544741704388,-0.1236927077633668,0.5001451654221002,-0.19358330069775423,-0.1472276237622747,0.1803339676310057,-0.27266339341898493,0.062080575659895706,-0.053429257202439996,0.0767215196458747,-0.11709843869803123,0.0949106854055014,0.11014470823457723,0.19368082439184597,-0.15096582663932054,-0.09960679482565783,-0.17543915705348112,-0.06406614105664936,0.3162449562998204,0.002242681868579899,-0.11017140499761711,-0.1561230784377041,0.0460021677957272,0.020543978514259032,0.023764593270182117,0.059452410705529556,-0.025514523373827716,-0.06511494922026684,-0.04035929203556076,-0.04343637347605149
MYLK4,-0.442015917783811,-0.14625600358558438,-0.3062387968639332,-0.24135122180869256,0.5356440630753196,-0.39761783007684076,-0.11175747543739381,0.0703802139989778,-0.0788041284430499,0.007569579733124653,-0.00018920343592494763,0.2550672275685777,-0.10187603380995784,0.06854789789533056,-0.021811721120923208,0.057458014148832365,-0.2509614303856007,-0.083473154626165,-0.07292515536279831,0.001915885027988927,0.23909203881555582,0.14502177360469934,-0.08907175496162888,-0.12458636667542511,0.0021516928219301994,0.011895182187096958,0.09947010471042442,-0.030677627239922362,-0.009294789587112627,-0.048094661419710666,-0.07224514512604424,-0.022322333589589734
MYO3A,0.022231608363511346,-1.127431995940681,-0.24518728307744606,0.3185128885110944,0.04434817932556312,-0.05844924753232164,0.3046726905275361,-0.24997723163737431,-0.12274232633102429,-0.054095178756185525,-0.060870899728914754,0.1222231423992431,-0.048224484468941654,0.15284115070521798,0.11912401893158245,-0.12241990175290385,0.2809870890926667,0.050524923559537104,0.03887321654237188,-0.02355679157532225,0.03611890530801498,-0.11796687106274623,0.05961420860721773,-0.0309748110502331,0.05402887453311908,-0.05026894739704898,-0.030050904295789164,-0.07823307304806526,-0.045226808069929444,0.0450861554411715,0.021771424926059244,-0.07940224929732846
MYO3B,-0.27643346997029533,-0.8684952065086445,-0.001958653423970161,0.24851471929328658,-0.03663632994277241,-0.11343316706053735,0.26553203963301997,-0.22378322890830685,-0.1556909938617386,-0.09620269713981515,0.04852947087073821,0.01104543832170152,0.16920447555389878,0.06471638492600887,0.00044925705162468364,-0.0756965962372032,0.2723453953537892,0.1346534971223746,-0.11431753614759148,-0.03710358496915382,0.1534329459267732,-0.07981732427714729,-0.019482487244506547,-0.012129001331585523,0.017751834817410897,-0.043479496547065836,-0.08808855675657601,-0.01712065632713248,0.0016248345777852681,0.06303513444678609,0.06402051040390769,-0.11058461561751194
NEK1,-1.3792892123200877,0.14062227863071922,-0.5419964202569875,-0.0004825374283950791,-0.03420475950927392,-0.06857645575629354,0.21075247692701618,0.227512029908147,-0.14309805148457003,0.013753918920263886,-0.4978291952832394,0.07013770454851473,0.10802338546377478,0.12621903446498428,-0.20333816325862536,-0.07209107001196047,-0.1468942194416437,-0.1734923309141104,0.22206393457322154,0.23983499837489128,-0.039047863987591185,-0.08800890545535614,0.11936377600614323,0.030368277001551456,0.07006923860955959,0.1897133238866187,-0.10369096706066266,-0.05820537524501006,0.05369481996293126,0.03389516867708446,0.2684903245783212,0.11130077349050589
NEK11,-0.8326882961534683,0.927280721710922,-0.14637385567521244,0.05802668144733178,0.3182544495585692,-0.21459185081294704,-0.16241184098717434,-0.0937469793770172,-0.15351288675397318,-0.11470547909078468,-0.14201563217406057,0.16095979671886923,0.10530332982208099,-0.03636422362665222,-0.29370768499784533,-0.0600564848635217,-0.10341892556007905,0.31369980920062257,0.06670880473897715,0.18987364932615958,0.012898814490242305,-0.011704231701372393,0.053091449145283895,0.006680704371858811,0.06291964103128603,0.0009567770309435149,0.03867618362888577,0.06680852395094462,0.05337211977612178,0.061174669990812384,-0.08033349146451542,0.08595716174540786
